feature_set,iteration,fold,class_label,precision,recall,f1
understand追加前 (excl3),9,2,クラス1(=TRUE),0.6538461538461539,0.7083333333333334,0.68
understand追加前 (excl3),9,3,クラス0(=FALSE),0.52,0.5652173913043478,0.5416666666666666
understand追加前 (excl3),9,3,クラス1(=TRUE),0.5454545454545454,0.5,0.5217391304347826
understand追加前 (excl3),9,4,クラス0(=FALSE),0.5909090909090909,0.5416666666666666,0.5652173913043478
understand追加前 (excl3),9,4,クラス1(=TRUE),0.56,0.6086956521739131,0.5833333333333334
understand追加前 (excl3),9,5,クラス0(=FALSE),0.5925925925925926,0.6666666666666666,0.6274509803921569
understand追加前 (excl3),9,5,クラス1(=TRUE),0.6,0.5217391304347826,0.5581395348837209
understand追加前 (excl3),9,6,クラス0(=FALSE),0.6956521739130435,0.6666666666666666,0.6808510638297872
understand追加前 (excl3),9,6,クラス1(=TRUE),0.6666666666666666,0.6956521739130435,0.6808510638297872
understand追加前 (excl3),9,7,クラス0(=FALSE),0.6842105263157895,0.5652173913043478,0.6190476190476191
understand追加前 (excl3),9,7,クラス1(=TRUE),0.6296296296296297,0.7391304347826086,0.68
understand追加前 (excl3),9,8,クラス0(=FALSE),0.5,0.6086956521739131,0.5490196078431373
understand追加前 (excl3),9,8,クラス1(=TRUE),0.5,0.391304347826087,0.43902439024390244
understand追加前 (excl3),9,9,クラス0(=FALSE),0.64,0.6956521739130435,0.6666666666666666
understand追加前 (excl3),9,9,クラス1(=TRUE),0.6666666666666666,0.6086956521739131,0.6363636363636364
understand追加前 (excl3),9,10,クラス0(=FALSE),0.5862068965517241,0.7391304347826086,0.6538461538461539
understand追加前 (excl3),9,10,クラス1(=TRUE),0.6470588235294118,0.4782608695652174,0.55
understand追加前 (excl3),iteration_9,avg_of_10folds,クラス0(FALSE),0.6067147037857997,0.6222826086956521,0.611790756373795
understand追加前 (excl3),iteration_9,avg_of_10folds,クラス1(TRUE),0.6069322485793075,0.5876811594202899,0.5941695987048348
understand追加前 (excl3),10,1,クラス0(=FALSE),0.5806451612903226,0.782608695652174,0.6666666666666666
understand追加前 (excl3),10,1,クラス1(=TRUE),0.6875,0.4583333333333333,0.55
understand追加前 (excl3),10,2,クラス0(=FALSE),0.5862068965517241,0.7391304347826086,0.6538461538461539
understand追加前 (excl3),10,2,クラス1(=TRUE),0.6666666666666666,0.5,0.5714285714285714
understand追加前 (excl3),10,3,クラス0(=FALSE),0.48,0.5217391304347826,0.5
understand追加前 (excl3),10,3,クラス1(=TRUE),0.5,0.4583333333333333,0.4782608695652174
understand追加前 (excl3),10,4,クラス0(=FALSE),0.6071428571428571,0.7083333333333334,0.6538461538461539
understand追加前 (excl3),10,4,クラス1(=TRUE),0.631578947368421,0.5217391304347826,0.5714285714285714
understand追加前 (excl3),10,5,クラス0(=FALSE),0.6666666666666666,0.6666666666666666,0.6666666666666666
understand追加前 (excl3),10,5,クラス1(=TRUE),0.6521739130434783,0.6521739130434783,0.6521739130434783
understand追加前 (excl3),10,6,クラス0(=FALSE),0.5652173913043478,0.5416666666666666,0.5531914893617021
understand追加前 (excl3),10,6,クラス1(=TRUE),0.5416666666666666,0.5652173913043478,0.5531914893617021
understand追加前 (excl3),10,7,クラス0(=FALSE),0.68,0.7391304347826086,0.7083333333333334
understand追加前 (excl3),10,7,クラス1(=TRUE),0.7142857142857143,0.6521739130434783,0.6818181818181818
understand追加前 (excl3),10,8,クラス0(=FALSE),0.5833333333333334,0.6086956521739131,0.5957446808510638
understand追加前 (excl3),10,8,クラス1(=TRUE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (excl3),10,9,クラス0(=FALSE),0.4090909090909091,0.391304347826087,0.4
understand追加前 (excl3),10,9,クラス1(=TRUE),0.4166666666666667,0.43478260869565216,0.425531914893617
understand追加前 (excl3),10,10,クラス0(=FALSE),0.5454545454545454,0.5217391304347826,0.5333333333333333
understand追加前 (excl3),10,10,クラス1(=TRUE),0.5416666666666666,0.5652173913043478,0.5531914893617021
understand追加前 (excl3),iteration_10,avg_of_10folds,クラス0(FALSE),0.5703757760834707,0.6221014492753623,0.5931628477905073
understand追加前 (excl3),iteration_10,avg_of_10folds,クラス1(TRUE),0.5943114332273371,0.5373188405797101,0.561480277867882
understand追加前 (excl3),final_average,-,クラス0(FALSE),0.6020891069251865,0.62018115942029,0.607734208436121
understand追加前 (excl3),final_average,-,クラス1(TRUE),0.6127835189430709,0.5892391304347826,0.5973269857050989
understand追加前 (merge3_4),1,1,クラス0(=FALSE),0.6086956521739131,0.6086956521739131,0.6086956521739131
understand追加前 (merge3_4),1,1,クラス1(=TRUE),0.625,0.625,0.625
understand追加前 (merge3_4),1,2,クラス0(=FALSE),0.5,0.5652173913043478,0.5306122448979592
understand追加前 (merge3_4),1,2,クラス1(=TRUE),0.5238095238095238,0.4583333333333333,0.4888888888888889
understand追加前 (merge3_4),1,3,クラス0(=FALSE),0.6,0.5217391304347826,0.5581395348837209
understand追加前 (merge3_4),1,3,クラス1(=TRUE),0.5925925925925926,0.6666666666666666,0.6274509803921569
understand追加前 (merge3_4),1,4,クラス0(=FALSE),0.6428571428571429,0.75,0.6923076923076923
understand追加前 (merge3_4),1,4,クラス1(=TRUE),0.6842105263157895,0.5652173913043478,0.6190476190476191
understand追加前 (merge3_4),1,5,クラス0(=FALSE),0.6296296296296297,0.7083333333333334,0.6666666666666666
understand追加前 (merge3_4),1,5,クラス1(=TRUE),0.65,0.5652173913043478,0.6046511627906976
understand追加前 (merge3_4),1,6,クラス0(=FALSE),0.6,0.625,0.6122448979591837
understand追加前 (merge3_4),1,6,クラス1(=TRUE),0.5909090909090909,0.5652173913043478,0.5777777777777777
understand追加前 (merge3_4),1,7,クラス0(=FALSE),0.631578947368421,0.5217391304347826,0.5714285714285714
understand追加前 (merge3_4),1,7,クラス1(=TRUE),0.5925925925925926,0.6956521739130435,0.64
understand追加前 (merge3_4),1,8,クラス0(=FALSE),0.6363636363636364,0.6086956521739131,0.6222222222222222
understand追加前 (merge3_4),1,8,クラス1(=TRUE),0.625,0.6521739130434783,0.6382978723404256
understand追加前 (merge3_4),1,9,クラス0(=FALSE),0.6666666666666666,0.6956521739130435,0.6808510638297872
understand追加前 (merge3_4),1,9,クラス1(=TRUE),0.6818181818181818,0.6521739130434783,0.6666666666666666
understand追加前 (merge3_4),1,10,クラス0(=FALSE),0.5217391304347826,0.5217391304347826,0.5217391304347826
understand追加前 (merge3_4),1,10,クラス1(=TRUE),0.5217391304347826,0.5217391304347826,0.5217391304347826
understand追加前 (merge3_4),iteration_1,avg_of_10folds,クラス0(FALSE),0.6037530805494192,0.6126811594202898,0.6064907676804498
understand追加前 (merge3_4),iteration_1,avg_of_10folds,クラス1(TRUE),0.6087671638472554,0.5967391304347825,0.6009520098339015
understand追加前 (merge3_4),2,1,クラス0(=FALSE),0.6153846153846154,0.6956521739130435,0.6530612244897959
understand追加前 (merge3_4),2,1,クラス1(=TRUE),0.6666666666666666,0.5833333333333334,0.6222222222222222
understand追加前 (merge3_4),2,2,クラス0(=FALSE),0.6,0.5217391304347826,0.5581395348837209
understand追加前 (merge3_4),2,2,クラス1(=TRUE),0.5925925925925926,0.6666666666666666,0.6274509803921569
understand追加前 (merge3_4),2,3,クラス0(=FALSE),0.5833333333333334,0.6086956521739131,0.5957446808510638
understand追加前 (merge3_4),2,3,クラス1(=TRUE),0.6086956521739131,0.5833333333333334,0.5957446808510638
understand追加前 (merge3_4),2,4,クラス0(=FALSE),0.6333333333333333,0.7916666666666666,0.7037037037037037
understand追加前 (merge3_4),2,4,クラス1(=TRUE),0.7058823529411765,0.5217391304347826,0.6
understand追加前 (merge3_4),2,5,クラス0(=FALSE),0.6363636363636364,0.5833333333333334,0.6086956521739131
understand追加前 (merge3_4),2,5,クラス1(=TRUE),0.6,0.6521739130434783,0.625
understand追加前 (merge3_4),2,6,クラス0(=FALSE),0.5652173913043478,0.5416666666666666,0.5531914893617021
understand追加前 (merge3_4),2,6,クラス1(=TRUE),0.5416666666666666,0.5652173913043478,0.5531914893617021
